ID,X_happiness,X_gender,T_raw,Y_raw,T,Y,uplift_score,segment
121068503,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
121068504,10,1,2,3,0,1,-0.8427932361731887,안심군 (Sure Things)
121068505,10,1,3,2,0,1,-0.8427932361731887,안심군 (Sure Things)
121069101,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121069102,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121069103,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121069104,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121069201,7,2,2,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121069202,11,2,3,3,0,1,-0.5089268587987681,안심군 (Sure Things)
121069203,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121069204,11,2,2,3,0,1,-0.5089268587987681,안심군 (Sure Things)
121069205,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121069301,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
121069302,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
121069303,9,2,2,3,0,1,-0.5534077678822292,안심군 (Sure Things)
121069304,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121069305,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
121069401,5,1,2,3,0,1,-0.32328536928091867,설득가능군 (Persuadables)
121069402,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121069403,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121069404,6,2,2,3,0,1,-0.6388529916885708,안심군 (Sure Things)
121069405,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121069501,5,1,2,2,0,1,-0.32328536928091867,설득가능군 (Persuadables)
121069502,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121069503,6,2,1,1,0,1,-0.6388529916885708,안심군 (Sure Things)
121069504,4,1,3,3,0,1,-0.43171188020525564,설득가능군 (Persuadables)
121069505,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070101,11,2,2,3,0,1,-0.5089268587987681,안심군 (Sure Things)
121070102,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121070103,8,2,2,4,0,0,-0.6400773413346114,기타관리군
121070105,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121070201,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070202,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121070204,11,1,2,1,0,1,-0.508800810868942,안심군 (Sure Things)
121070205,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
121070301,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121070302,9,2,2,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121070303,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121070304,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121070305,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121070401,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070402,10,1,2,1,0,1,-0.8427932361731887,안심군 (Sure Things)
121070403,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070405,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070501,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070502,6,1,3,3,0,1,-0.49238047852082173,안심군 (Sure Things)
121070503,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
121070504,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121070505,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
121071101,10,2,3,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121071102,7,2,1,1,0,1,-0.6628561166735585,안심군 (Sure Things)
121071103,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121071104,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121071105,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121071201,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121071204,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121071205,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121071301,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121071302,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121071303,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121071304,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121071305,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121071401,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
121071402,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121071403,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
121071405,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121071501,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
121071502,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
121071504,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121071505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121072101,4,2,3,3,0,1,-0.6495640458113877,안심군 (Sure Things)
121072102,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
121072103,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121072104,5,2,4,4,1,0,-0.6966991843583654,철벽군 (Lost Causes)
121072105,8,2,4,3,1,1,-0.6400773413346114,기타관리군
121072201,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
121072202,9,2,3,4,0,0,-0.5534077678822292,기타관리군
121072204,6,2,4,2,1,1,-0.6388529916885708,기타관리군
121072302,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121072303,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121072304,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121072305,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121072401,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
121072402,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
121072403,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121072404,10,2,3,4,0,0,-0.4373689938914715,설득가능군 (Persuadables)
121072502,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
121072503,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121072504,7,2,4,3,1,1,-0.6628561166735585,기타관리군
121072505,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121073101,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121073102,10,2,4,4,1,0,-0.4373689938914715,철벽군 (Lost Causes)
121073103,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
121073104,11,2,1,3,0,1,-0.5089268587987681,안심군 (Sure Things)
121073105,7,2,1,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121073201,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121073202,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121073203,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
121073204,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121073205,9,2,2,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121073301,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121073303,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121073305,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
121073401,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121073402,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121073403,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121073404,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121073405,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
121073501,1,2,4,4,1,0,-0.924943714864481,철벽군 (Lost Causes)
121073502,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121073503,3,2,2,2,0,1,-0.5700283289896435,안심군 (Sure Things)
121073504,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
121074101,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121074102,5,1,2,2,0,1,-0.32328536928091867,설득가능군 (Persuadables)
121074103,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
121074104,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
121074105,6,1,4,1,1,1,-0.49238047852082173,기타관리군
121074201,10,1,1,1,0,1,-0.8427932361731887,안심군 (Sure Things)
121074202,8,1,2,3,0,1,-0.464697200276516,안심군 (Sure Things)
121074203,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
121074204,6,1,4,4,1,0,-0.49238047852082173,철벽군 (Lost Causes)
121074205,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121074301,7,1,2,1,0,1,-0.6110632678608602,안심군 (Sure Things)
121074302,8,1,2,1,0,1,-0.464697200276516,안심군 (Sure Things)
121074303,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121074304,6,1,3,3,0,1,-0.49238047852082173,안심군 (Sure Things)
121074305,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121074401,4,2,1,1,0,1,-0.6495640458113877,안심군 (Sure Things)
121074402,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121074403,10,2,3,3,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121074404,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121074501,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121074503,4,2,4,4,1,0,-0.6495640458113877,철벽군 (Lost Causes)
121074504,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121074505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121075101,9,1,3,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121075102,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121075103,6,1,3,3,0,1,-0.49238047852082173,안심군 (Sure Things)
121075104,11,1,3,3,0,1,-0.508800810868942,안심군 (Sure Things)
121075105,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
121075201,9,1,2,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121075202,6,1,3,4,0,0,-0.49238047852082173,기타관리군
121075203,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
121075204,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121075301,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121075302,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
121075303,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121075304,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121075305,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
121075401,8,2,2,1,0,1,-0.6400773413346114,안심군 (Sure Things)
121075402,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121075403,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121075404,7,2,1,1,0,1,-0.6628561166735585,안심군 (Sure Things)
121075405,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
121075501,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121075502,5,1,2,1,0,1,-0.32328536928091867,설득가능군 (Persuadables)
121075503,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
121075505,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
121076101,6,1,3,2,0,1,-0.49238047852082173,안심군 (Sure Things)
121076102,7,1,3,2,0,1,-0.6110632678608602,안심군 (Sure Things)
121076103,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121076104,5,1,3,2,0,1,-0.32328536928091867,설득가능군 (Persuadables)
121076105,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
121076202,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121076203,7,1,3,2,0,1,-0.6110632678608602,안심군 (Sure Things)
121076204,11,1,3,2,0,1,-0.508800810868942,안심군 (Sure Things)
121076205,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121076301,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121076302,4,1,3,2,0,1,-0.43171188020525564,설득가능군 (Persuadables)
121076303,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121076305,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121076401,8,1,4,3,1,1,-0.464697200276516,기타관리군
121076402,10,1,3,2,0,1,-0.8427932361731887,안심군 (Sure Things)
121076403,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121076404,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121076405,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
121076501,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121076502,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
121076503,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
121076505,4,1,2,2,0,1,-0.43171188020525564,설득가능군 (Persuadables)
121077101,10,1,1,1,0,1,-0.8427932361731887,안심군 (Sure Things)
121077102,11,1,3,3,0,1,-0.508800810868942,안심군 (Sure Things)
121077103,10,1,1,1,0,1,-0.8427932361731887,안심군 (Sure Things)
121077104,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
121077105,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121077201,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121077202,10,1,2,1,0,1,-0.8427932361731887,안심군 (Sure Things)
121077203,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121077204,8,1,1,2,0,1,-0.464697200276516,안심군 (Sure Things)
121077301,7,1,1,1,0,1,-0.6110632678608602,안심군 (Sure Things)
121077302,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
121077303,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
121077304,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
121077305,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
121077402,11,2,1,2,0,1,-0.5089268587987681,안심군 (Sure Things)
121077403,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121077405,8,2,2,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121077501,7,2,1,1,0,1,-0.6628561166735585,안심군 (Sure Things)
121077502,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121077503,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
121077504,8,2,3,1,0,1,-0.6400773413346114,안심군 (Sure Things)
121077505,10,2,1,1,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121078101,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
121078102,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121078103,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121078104,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121078105,7,2,3,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121078201,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121078202,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121078204,9,2,1,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121078205,6,2,1,1,0,1,-0.6388529916885708,안심군 (Sure Things)
121078301,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
121078302,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121078303,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121078304,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
121078305,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121078401,8,2,2,4,0,0,-0.6400773413346114,기타관리군
121078402,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121078403,7,2,4,3,1,1,-0.6628561166735585,기타관리군
121078404,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121078405,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121078501,7,2,3,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121078502,6,2,2,1,0,1,-0.6388529916885708,안심군 (Sure Things)
121078503,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
121078505,4,2,2,2,0,1,-0.6495640458113877,안심군 (Sure Things)
121079101,7,2,3,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121079102,5,2,3,2,0,1,-0.6966991843583654,안심군 (Sure Things)
121079103,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121079104,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121079105,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
121079106,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
121079107,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
121079201,6,1,2,3,0,1,-0.49238047852082173,안심군 (Sure Things)
121079202,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
121079203,9,2,2,3,0,1,-0.5534077678822292,안심군 (Sure Things)
121079205,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
121079206,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121079207,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121079301,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121079302,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121079304,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121079305,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
121079402,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
121079403,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
121079404,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
121079405,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
121079406,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
122080101,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
122080102,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
122080103,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
122080104,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
122080105,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
122080201,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
122080202,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
122080203,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
122080204,3,1,3,3,0,1,-0.642456669437695,안심군 (Sure Things)
122080205,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
122080302,6,1,4,4,1,0,-0.49238047852082173,철벽군 (Lost Causes)
122080303,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
122080304,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
122080305,11,1,4,4,1,0,-0.508800810868942,철벽군 (Lost Causes)
122080401,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
122080402,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
122080403,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
122080405,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
122080501,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
122080502,8,2,4,3,1,1,-0.6400773413346114,기타관리군
122080503,11,2,1,1,0,1,-0.5089268587987681,안심군 (Sure Things)
122080504,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
122080505,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
123081101,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123081102,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123081103,6,1,1,2,0,1,-0.49238047852082173,안심군 (Sure Things)
123081104,9,1,1,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123081105,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
123081201,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
123081202,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
123081204,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123081205,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
123081301,9,1,1,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123081302,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
123081303,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123081304,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123081305,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
123081401,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
123081402,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
123081403,5,2,3,2,0,1,-0.6966991843583654,안심군 (Sure Things)
123081405,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
123081501,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
123081502,7,1,1,1,0,1,-0.6110632678608602,안심군 (Sure Things)
123081503,2,1,1,1,0,1,-0.757063720407254,안심군 (Sure Things)
123081504,11,1,3,2,0,1,-0.508800810868942,안심군 (Sure Things)
123081505,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
123082102,5,2,3,3,0,1,-0.6966991843583654,안심군 (Sure Things)
123082104,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
123082202,8,2,2,1,0,1,-0.6400773413346114,안심군 (Sure Things)
123082203,7,2,2,1,0,1,-0.6628561166735585,안심군 (Sure Things)
123082204,7,2,4,3,1,1,-0.6628561166735585,기타관리군
123082205,11,2,4,4,1,0,-0.5089268587987681,철벽군 (Lost Causes)
123082301,11,2,4,3,1,1,-0.5089268587987681,기타관리군
123082302,9,2,4,4,1,0,-0.5534077678822292,철벽군 (Lost Causes)
123082303,8,2,2,3,0,1,-0.6400773413346114,안심군 (Sure Things)
123082305,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
123082401,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
123082402,6,2,3,2,0,1,-0.6388529916885708,안심군 (Sure Things)
123082403,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
123082404,11,2,3,2,0,1,-0.5089268587987681,안심군 (Sure Things)
123082405,3,2,3,3,0,1,-0.5700283289896435,안심군 (Sure Things)
123082502,9,2,4,4,1,0,-0.5534077678822292,철벽군 (Lost Causes)
123082503,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
123082504,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
123083101,11,1,1,2,0,1,-0.508800810868942,안심군 (Sure Things)
123083102,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
123083103,7,1,1,1,0,1,-0.6110632678608602,안심군 (Sure Things)
123083104,11,1,2,1,0,1,-0.508800810868942,안심군 (Sure Things)
123083105,6,1,2,2,0,1,-0.49238047852082173,안심군 (Sure Things)
123083201,11,1,3,2,0,1,-0.508800810868942,안심군 (Sure Things)
123083202,11,1,1,2,0,1,-0.508800810868942,안심군 (Sure Things)
123083203,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
123083204,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
123083301,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
123083302,10,1,1,1,0,1,-0.8427932361731887,안심군 (Sure Things)
123083303,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123083304,9,1,3,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123083305,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
123083402,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
123083403,7,1,1,1,0,1,-0.6110632678608602,안심군 (Sure Things)
123083404,9,1,3,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123083405,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123083501,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
123083502,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
123083503,9,1,3,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123083504,9,1,3,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123083505,11,1,3,2,0,1,-0.508800810868942,안심군 (Sure Things)
123084101,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123084102,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
123084103,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123084104,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123084201,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
123084202,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123084203,6,2,1,1,0,1,-0.6388529916885708,안심군 (Sure Things)
123084204,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123084205,9,2,2,1,0,1,-0.5534077678822292,안심군 (Sure Things)
123084302,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
123084303,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
123084305,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123084401,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
123084402,6,2,1,1,0,1,-0.6388529916885708,안심군 (Sure Things)
123084403,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123084405,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123084502,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123084503,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123084504,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
123084505,11,1,1,1,0,1,-0.508800810868942,안심군 (Sure Things)
123085101,8,1,2,1,0,1,-0.464697200276516,안심군 (Sure Things)
123085102,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
123085103,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123085104,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
123085105,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
123085201,4,1,3,3,0,1,-0.43171188020525564,설득가능군 (Persuadables)
123085203,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
123085204,1,2,2,1,0,1,-0.924943714864481,안심군 (Sure Things)
123085301,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
123085302,6,1,1,1,0,1,-0.49238047852082173,안심군 (Sure Things)
123085303,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
123085304,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
123085305,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
